ENSG00000201384.1	ENSG00000201384	RF00421	snoRNA
ENSG00000165553.4	ENSG00000165553	NGB	protein_coding
ENSG00000221754.1	ENSG00000221754	MIR1260A	miRNA
ENSG00000009830.11	ENSG00000009830	POMT2	protein_coding
ENSG00000100577.19	ENSG00000100577	GSTZ1	protein_coding
ENSG00000100580.8	ENSG00000100580	TMED8	protein_coding
ENSG00000258510.2	ENSG00000258510	AC007954.1	processed_pseudogene
ENSG00000100583.4	ENSG00000100583	SAMD15	protein_coding
ENSG00000165555.9	ENSG00000165555	NOXRED1	protein_coding
ENSG00000151445.16	ENSG00000151445	VIPAS39	protein_coding
ENSG00000100591.8	ENSG00000100591	AHSA1	protein_coding
ENSG00000212371.1	ENSG00000212371	RF00404	snoRNA
ENSG00000100593.18	ENSG00000100593	ISM2	protein_coding
ENSG00000100596.6	ENSG00000100596	SPTLC2	protein_coding
ENSG00000240233.3	ENSG00000240233	RN7SL587P	misc_RNA
ENSG00000258668.1	ENSG00000258668	COX6CP11	processed_pseudogene
ENSG00000100601.10	ENSG00000100601	ALKBH1	protein_coding
ENSG00000239272.1	ENSG00000239272	RPL21P10	processed_pseudogene
ENSG00000258917.1	ENSG00000258917	ZMYND19P1	processed_pseudogene
ENSG00000119705.9	ENSG00000119705	SLIRP	protein_coding
ENSG00000100603.13	ENSG00000100603	SNW1	protein_coding
ENSG00000197734.9	ENSG00000197734	C14orf178	protein_coding
ENSG00000063761.16	ENSG00000063761	ADCK1	protein_coding
ENSG00000199440.1	ENSG00000199440	RF00019	misc_RNA
ENSG00000258421.2	ENSG00000258421	FXNP1	processed_pseudogene
ENSG00000021645.18	ENSG00000021645	NRXN3	protein_coding
ENSG00000199454.1	ENSG00000199454	RNA5SP388	rRNA_pseudogene
ENSG00000239438.1	ENSG00000239438	RPS26P48	processed_pseudogene
ENSG00000258723.1	ENSG00000258723	AF099810.1	lncRNA
ENSG00000258719.1	ENSG00000258719	AC009396.2	lncRNA
ENSG00000258874.1	ENSG00000258874	AC009396.3	lncRNA
ENSG00000258478.1	ENSG00000258478	AC009396.1	lncRNA
ENSG00000258829.1	ENSG00000258829	AC026888.1	lncRNA
ENSG00000258419.1	ENSG00000258419	AC022469.1	lncRNA
ENSG00000258662.1	ENSG00000258662	AC022469.2	lncRNA
ENSG00000259106.1	ENSG00000259106	AC008056.2	lncRNA
ENSG00000287118.1	ENSG00000287118	AC008056.3	lncRNA
ENSG00000258637.1	ENSG00000258637	AC008056.1	lncRNA
ENSG00000258416.1	ENSG00000258416	AF123462.1	lncRNA
ENSG00000211448.12	ENSG00000211448	DIO2	protein_coding
ENSG00000258766.1	ENSG00000258766	DIO2-AS1	lncRNA
ENSG00000100629.17	ENSG00000100629	CEP128	protein_coding
ENSG00000258452.1	ENSG00000258452	AC022404.1	processed_pseudogene
ENSG00000165409.17	ENSG00000165409	TSHR	protein_coding
ENSG00000258915.1	ENSG00000258915	BHLHB9P1	processed_pseudogene
ENSG00000271705.1	ENSG00000271705	RPL17P3	unprocessed_pseudogene
ENSG00000271656.1	ENSG00000271656	AC007262.1	processed_pseudogene
ENSG00000284959.2	ENSG00000284959	AC007262.2	lncRNA
ENSG00000259167.2	ENSG00000259167	NMNAT1P1	processed_pseudogene
ENSG00000286686.1	ENSG00000286686	AL136040.2	lncRNA
ENSG00000165417.12	ENSG00000165417	GTF2A1	protein_coding
ENSG00000221303.1	ENSG00000221303	SNORA79	snoRNA
ENSG00000273783.1	ENSG00000273783	AL136040.1	lncRNA
ENSG00000205579.3	ENSG00000205579	DYNLL1P1	processed_pseudogene
ENSG00000270343.1	ENSG00000270343	UNGP3	processed_pseudogene
ENSG00000140022.13	ENSG00000140022	STON2	protein_coding
ENSG00000242163.1	ENSG00000242163	AL121769.1	processed_pseudogene
ENSG00000258605.1	ENSG00000258605	DYNLL1P2	processed_pseudogene
ENSG00000258675.2	ENSG00000258675	LINC02308	lncRNA
ENSG00000071537.14	ENSG00000071537	SEL1L	protein_coding
ENSG00000258977.2	ENSG00000258977	LINC01467	lncRNA
ENSG00000258841.1	ENSG00000258841	EEF1A1P2	processed_pseudogene
ENSG00000258718.3	ENSG00000258718	LINC02311	lncRNA
ENSG00000259035.2	ENSG00000259035	AL355838.1	lncRNA
ENSG00000241891.1	ENSG00000241891	RPL9P6	processed_pseudogene
ENSG00000258501.1	ENSG00000258501	EIF3LP1	processed_pseudogene
ENSG00000276782.1	ENSG00000276782	RF00017	misc_RNA
ENSG00000258743.6	ENSG00000258743	LINC02301	lncRNA
ENSG00000259032.2	ENSG00000259032	ENSAP2	processed_pseudogene
ENSG00000258683.1	ENSG00000258683	AL355095.1	lncRNA
ENSG00000258600.1	ENSG00000258600	AL359238.1	lncRNA
ENSG00000258426.1	ENSG00000258426	AL162872.1	lncRNA
ENSG00000252369.1	ENSG00000252369	RNU7-51P	snRNA
ENSG00000238561.1	ENSG00000238561	RNU6ATAC28P	snRNA
ENSG00000258549.1	ENSG00000258549	AL161713.1	processed_pseudogene
ENSG00000258532.2	ENSG00000258532	LINC02305	lncRNA
ENSG00000285826.1	ENSG00000285826	AL356807.1	lncRNA
ENSG00000258762.1	ENSG00000258762	MTND4P33	processed_pseudogene
ENSG00000258923.2	ENSG00000258923	MTND5P35	processed_pseudogene
ENSG00000259012.2	ENSG00000259012	MTCYBP27	processed_pseudogene
ENSG00000251895.1	ENSG00000251895	RNU6-976P	snRNA
ENSG00000258506.2	ENSG00000258506	AL163642.1	processed_pseudogene
ENSG00000271712.1	ENSG00000271712	AL163642.2	processed_pseudogene
ENSG00000259044.1	ENSG00000259044	AL357172.1	lncRNA
ENSG00000258902.1	ENSG00000258902	AL049775.2	lncRNA
ENSG00000258814.2	ENSG00000258814	LINC02329	lncRNA
ENSG00000259107.2	ENSG00000259107	LINC00911	lncRNA
ENSG00000205562.3	ENSG00000205562	AL049775.1	lncRNA
ENSG00000258945.1	ENSG00000258945	AL049775.3	lncRNA
ENSG00000185070.11	ENSG00000185070	FLRT2	protein_coding
ENSG00000258733.6	ENSG00000258733	LINC02328	lncRNA
ENSG00000258912.2	ENSG00000258912	LINC02316	lncRNA
ENSG00000286582.1	ENSG00000286582	AL161753.1	lncRNA
ENSG00000258994.1	ENSG00000258994	LINC02309	lncRNA
ENSG00000258804.1	ENSG00000258804	LINC01148	lncRNA
ENSG00000259061.1	ENSG00000259061	AL358292.1	lncRNA
ENSG00000258496.1	ENSG00000258496	AL352955.1	lncRNA
ENSG00000258958.1	ENSG00000258958	AL157688.1	lncRNA
ENSG00000258859.1	ENSG00000258859	LINC02296	lncRNA
ENSG00000259028.1	ENSG00000259028	AL135746.1	lncRNA
ENSG00000258770.1	ENSG00000258770	LINC02330	lncRNA
ENSG00000258807.5	ENSG00000258807	AL359237.1	lncRNA
ENSG00000259077.1	ENSG00000259077	AL136501.1	lncRNA
ENSG00000054983.17	ENSG00000054983	GALC	protein_coding
ENSG00000259096.1	ENSG00000259096	SHLD2P2	processed_pseudogene
ENSG00000252783.1	ENSG00000252783	RNU6-835P	snRNA
ENSG00000140030.6	ENSG00000140030	GPR65	protein_coding
ENSG00000258407.1	ENSG00000258407	AL157955.1	lncRNA
ENSG00000258826.6	ENSG00000258826	LINC01147	lncRNA
ENSG00000258867.6	ENSG00000258867	LINC01146	lncRNA
ENSG00000258975.1	ENSG00000258975	AL133279.2	lncRNA
ENSG00000259998.1	ENSG00000259998	AL133279.3	lncRNA
ENSG00000258538.5	ENSG00000258538	AL133279.1	lncRNA
ENSG00000100433.15	ENSG00000100433	KCNK10	protein_coding
ENSG00000042317.17	ENSG00000042317	AL049834.1	protein_coding
ENSG00000070778.13	ENSG00000070778	AL162171.1	protein_coding
ENSG00000258983.2	ENSG00000258983	AL162171.3	lncRNA
ENSG00000222990.1	ENSG00000222990	RNU4-22P	snRNA
ENSG00000258789.1	ENSG00000258789	AL162171.2	lncRNA
ENSG00000100722.20	ENSG00000100722	ZC3H14	protein_coding
ENSG00000278576.1	ENSG00000278576	AL162171.4	lncRNA
ENSG00000165521.15	ENSG00000165521	AL121768.1	protein_coding
ENSG00000274492.1	ENSG00000274492	AL121768.2	lncRNA
ENSG00000200653.1	ENSG00000200653	RNU4-92P	snRNA
ENSG00000165533.18	ENSG00000165533	TTC8	protein_coding
ENSG00000207342.1	ENSG00000207342	RF00019	misc_RNA
ENSG00000283627.1	ENSG00000283627	AL137785.1	lncRNA
ENSG00000258990.2	ENSG00000258990	MPPE1P1	processed_pseudogene
ENSG00000053254.15	ENSG00000053254	FOXN3	protein_coding
ENSG00000277801.1	ENSG00000277801	AL138478.1	lncRNA
ENSG00000259151.2	ENSG00000259151	CAP2P1	transcribed_processed_pseudogene
ENSG00000258752.2	ENSG00000258752	AL357093.2	lncRNA
ENSG00000258699.1	ENSG00000258699	AL357093.1	lncRNA
ENSG00000258380.1	ENSG00000258380	AL356805.1	lncRNA
ENSG00000259053.1	ENSG00000259053	AL137230.2	lncRNA
ENSG00000258920.1	ENSG00000258920	FOXN3-AS1	lncRNA
ENSG00000259073.1	ENSG00000259073	FOXN3-AS2	lncRNA
ENSG00000201027.1	ENSG00000201027	RN7SKP107	misc_RNA
ENSG00000258792.4	ENSG00000258792	AL137230.1	lncRNA
ENSG00000252655.1	ENSG00000252655	RF00019	misc_RNA
ENSG00000200312.1	ENSG00000200312	RN7SKP255	misc_RNA
ENSG00000259050.2	ENSG00000259050	CHORDC2P	processed_pseudogene
ENSG00000140025.16	ENSG00000140025	EFCAB11	protein_coding
ENSG00000230997.5	ENSG00000230997	RAB42P1	processed_pseudogene
ENSG00000042088.13	ENSG00000042088	TDP1	protein_coding
ENSG00000152315.5	ENSG00000152315	KCNK13	protein_coding
ENSG00000258544.1	ENSG00000258544	GLRXP2	processed_pseudogene
ENSG00000201351.1	ENSG00000201351	RF00019	misc_RNA
ENSG00000100764.14	ENSG00000100764	PSMC1	protein_coding
ENSG00000119720.18	ENSG00000119720	NRDE2	protein_coding
ENSG00000287437.1	ENSG00000287437	AL161662.1	lncRNA
ENSG00000242571.1	ENSG00000242571	RPL21P11	processed_pseudogene
ENSG00000275198.1	ENSG00000275198	AL512791.2	lncRNA
ENSG00000198668.12	ENSG00000198668	CALM1	protein_coding
ENSG00000258424.1	ENSG00000258424	AL512791.1	lncRNA
ENSG00000258678.2	ENSG00000258678	LINC02317	lncRNA
ENSG00000233208.6	ENSG00000233208	LINC00642	lncRNA
ENSG00000259789.2	ENSG00000259789	AL096869.3	lncRNA
ENSG00000165914.15	ENSG00000165914	TTC7B	protein_coding
ENSG00000258935.1	ENSG00000258935	AL096869.1	lncRNA
ENSG00000259163.2	ENSG00000259163	AL096869.2	lncRNA
ENSG00000258437.1	ENSG00000258437	AL139193.1	lncRNA
ENSG00000258716.1	ENSG00000258716	AL139193.2	lncRNA
ENSG00000287663.1	ENSG00000287663	AL122020.2	lncRNA
ENSG00000213315.5	ENSG00000213315	AL122020.1	processed_pseudogene
ENSG00000258884.2	ENSG00000258884	LINC02321	lncRNA
ENSG00000100784.12	ENSG00000100784	RPS6KA5	protein_coding
ENSG00000133943.20	ENSG00000133943	DGLUCY	protein_coding
ENSG00000252644.1	ENSG00000252644	RNU7-30P	snRNA
ENSG00000221102.1	ENSG00000221102	SNORA11B	snoRNA
ENSG00000119714.11	ENSG00000119714	GPR68	protein_coding
ENSG00000258875.6	ENSG00000258875	AL135818.1	lncRNA
ENSG00000260810.1	ENSG00000260810	AL135818.2	lncRNA
ENSG00000286607.1	ENSG00000286607	AL135818.3	lncRNA
ENSG00000015133.19	ENSG00000015133	CCDC88C	protein_coding
ENSG00000258798.1	ENSG00000258798	AL133153.2	lncRNA
ENSG00000258446.1	ENSG00000258446	AL133153.1	processed_pseudogene
ENSG00000100796.17	ENSG00000100796	PPP4R3A	protein_coding
ENSG00000278342.1	ENSG00000278342	AL133373.1	unprocessed_pseudogene
ENSG00000279286.2	ENSG00000279286	AL133373.2	TEC
ENSG00000133962.7	ENSG00000133962	CATSPERB	protein_coding
ENSG00000268295.1	ENSG00000268295	POLR3GP1	transcribed_processed_pseudogene
ENSG00000258774.1	ENSG00000258774	NANOGP7	transcribed_processed_pseudogene
ENSG00000258962.2	ENSG00000258962	AL121839.1	processed_pseudogene
ENSG00000275154.1	ENSG00000275154	RF00012	snoRNA
ENSG00000260711.2	ENSG00000260711	AL121839.2	lncRNA
ENSG00000165929.13	ENSG00000165929	TC2N	protein_coding
ENSG00000140092.14	ENSG00000140092	FBLN5	protein_coding
ENSG00000100815.12	ENSG00000100815	TRIP11	protein_coding
ENSG00000259020.3	ENSG00000259020	AL049872.1	processed_pseudogene
ENSG00000066427.23	ENSG00000066427	ATXN3	protein_coding
ENSG00000183648.10	ENSG00000183648	NDUFB1	protein_coding
ENSG00000165934.12	ENSG00000165934	CPSF2	protein_coding
ENSG00000258481.1	ENSG00000258481	AL133240.1	lncRNA
ENSG00000201097.1	ENSG00000201097	RNU6-366P	snRNA
ENSG00000286630.1	ENSG00000286630	AL133240.2	lncRNA
ENSG00000140090.17	ENSG00000140090	SLC24A4	protein_coding
ENSG00000100599.16	ENSG00000100599	RIN3	protein_coding
ENSG00000100600.15	ENSG00000100600	LGMN	protein_coding
ENSG00000066455.13	ENSG00000066455	GOLGA5	protein_coding
ENSG00000258742.6	ENSG00000258742	AL117192.1	lncRNA
ENSG00000258499.1	ENSG00000258499	LINC02287	lncRNA
ENSG00000100604.13	ENSG00000100604	CHGA	protein_coding
ENSG00000100605.17	ENSG00000100605	ITPK1	protein_coding
ENSG00000258730.1	ENSG00000258730	ITPK1-AS1	lncRNA
ENSG00000258595.2	ENSG00000258595	AL110118.1	processed_pseudogene
ENSG00000165943.5	ENSG00000165943	MOAP1	protein_coding
ENSG00000153485.5	ENSG00000153485	TMEM251	protein_coding
ENSG00000259066.5	ENSG00000259066	AL110118.2	protein_coding
ENSG00000170270.5	ENSG00000170270	GON7	protein_coding
ENSG00000012963.15	ENSG00000012963	UBR7	protein_coding
ENSG00000240096.1	ENSG00000240096	AL132838.1	processed_pseudogene
ENSG00000011114.15	ENSG00000011114	BTBD7	protein_coding
ENSG00000241499.1	ENSG00000241499	AL132838.2	processed_pseudogene
ENSG00000133958.13	ENSG00000133958	UNC79	protein_coding
ENSG00000278396.1	ENSG00000278396	AL122023.1	lncRNA
ENSG00000187581.2	ENSG00000187581	COX8C	protein_coding
ENSG00000202306.1	ENSG00000202306	RF00019	misc_RNA
ENSG00000252720.1	ENSG00000252720	RNU6-1258P	snRNA
ENSG00000277826.1	ENSG00000277826	RF02271	misc_RNA
ENSG00000175785.13	ENSG00000175785	PRIMA1	protein_coding
ENSG00000279593.1	ENSG00000279593	AL132642.2	TEC
ENSG00000258584.2	ENSG00000258584	FAM181A-AS1	lncRNA
ENSG00000140067.6	ENSG00000140067	FAM181A	protein_coding
ENSG00000100628.11	ENSG00000100628	ASB2	protein_coding
ENSG00000258987.2	ENSG00000258987	AL132642.1	lncRNA
ENSG00000265768.1	ENSG00000265768	MIR4506	miRNA
ENSG00000175699.14	ENSG00000175699	CCDC197	protein_coding
ENSG00000089723.10	ENSG00000089723	OTUB2	protein_coding
ENSG00000089737.17	ENSG00000089737	DDX24	protein_coding
ENSG00000165948.11	ENSG00000165948	IFI27L1	protein_coding
ENSG00000165949.12	ENSG00000165949	IFI27	protein_coding
ENSG00000119632.4	ENSG00000119632	IFI27L2	protein_coding
ENSG00000119698.12	ENSG00000119698	PPP4R4	protein_coding
ENSG00000140093.10	ENSG00000140093	SERPINA10	protein_coding
ENSG00000170099.6	ENSG00000170099	SERPINA6	protein_coding
ENSG00000258597.3	ENSG00000258597	SERPINA2	polymorphic_pseudogene
ENSG00000197249.13	ENSG00000197249	SERPINA1	protein_coding
ENSG00000256357.1	ENSG00000256357	AL132708.1	lncRNA
ENSG00000186910.4	ENSG00000186910	SERPINA11	protein_coding
ENSG00000170054.14	ENSG00000170054	SERPINA9	protein_coding
ENSG00000165953.9	ENSG00000165953	SERPINA12	protein_coding
ENSG00000287668.1	ENSG00000287668	AL132990.1	lncRNA
ENSG00000100665.12	ENSG00000100665	SERPINA4	protein_coding
ENSG00000188488.14	ENSG00000188488	SERPINA5	protein_coding
ENSG00000273259.3	ENSG00000273259	AL049839.2	protein_coding
ENSG00000288028.1	ENSG00000288028	AL049839.3	lncRNA
ENSG00000196136.17	ENSG00000196136	SERPINA3	protein_coding
ENSG00000258805.1	ENSG00000258805	ADIPOR1P2	processed_pseudogene
ENSG00000187483.9	ENSG00000187483	SERPINA13P	transcribed_unprocessed_pseudogene
ENSG00000259140.2	ENSG00000259140	AL049839.1	processed_pseudogene
ENSG00000239269.1	ENSG00000239269	RPSAP4	processed_pseudogene
ENSG00000133937.4	ENSG00000133937	GSC	protein_coding
ENSG00000285205.2	ENSG00000285205	AL121612.2	lncRNA
ENSG00000240914.1	ENSG00000240914	RPL15P2	processed_pseudogene
ENSG00000274379.1	ENSG00000274379	AL121612.1	lncRNA
ENSG00000258933.1	ENSG00000258933	LINC02279	lncRNA
ENSG00000258866.2	ENSG00000258866	AL390254.1	lncRNA
ENSG00000100697.14	ENSG00000100697	DICER1	protein_coding
ENSG00000264607.1	ENSG00000264607	MIR3173	miRNA
ENSG00000235706.8	ENSG00000235706	DICER1-AS1	lncRNA
ENSG00000165959.12	ENSG00000165959	CLMN	protein_coding
ENSG00000259143.1	ENSG00000259143	AL356017.1	lncRNA
ENSG00000258615.1	ENSG00000258615	AL117187.1	unprocessed_pseudogene
ENSG00000287111.1	ENSG00000287111	AL117187.2	unprocessed_pseudogene
ENSG00000258630.2	ENSG00000258630	LINC02292	lncRNA
ENSG00000176438.12	ENSG00000176438	SYNE3	protein_coding
ENSG00000258572.1	ENSG00000258572	AL133467.1	lncRNA
ENSG00000247092.7	ENSG00000247092	SNHG10	lncRNA
ENSG00000252481.1	ENSG00000252481	SCARNA13	scaRNA
ENSG00000182512.5	ENSG00000182512	GLRX5	protein_coding
ENSG00000258390.2	ENSG00000258390	LINC02318	lncRNA
ENSG00000258927.2	ENSG00000258927	AL133467.2	lncRNA
ENSG00000270038.1	ENSG00000270038	AL133467.4	lncRNA
ENSG00000187621.14	ENSG00000187621	TCL6	lncRNA
ENSG00000275033.1	ENSG00000275033	RF02192	misc_RNA
ENSG00000259084.6	ENSG00000259084	AL133467.3	lncRNA
ENSG00000277468.1	ENSG00000277468	RF02193	misc_RNA
ENSG00000213231.13	ENSG00000213231	TCL1B	protein_coding
ENSG00000100721.11	ENSG00000100721	TCL1A	protein_coding
ENSG00000257275.6	ENSG00000257275	AL139020.1	lncRNA
ENSG00000258516.2	ENSG00000258516	AL133167.1	lncRNA
ENSG00000250366.2	ENSG00000250366	TUNAR	protein_coding
ENSG00000271358.1	ENSG00000271358	AL137190.1	processed_pseudogene
ENSG00000227051.6	ENSG00000227051	C14orf132	protein_coding
ENSG00000168398.6	ENSG00000168398	BDKRB2	protein_coding
ENSG00000258691.1	ENSG00000258691	AL355102.2	protein_coding
ENSG00000258412.1	ENSG00000258412	AL355102.1	lncRNA
ENSG00000258788.3	ENSG00000258788	CKS1BP1	processed_pseudogene
ENSG00000259036.1	ENSG00000259036	AL355102.5	lncRNA
ENSG00000100739.11	ENSG00000100739	BDKRB1	protein_coding
ENSG00000258793.1	ENSG00000258793	AL355102.4	lncRNA
ENSG00000258729.2	ENSG00000258729	AL355102.3	lncRNA
ENSG00000066739.12	ENSG00000066739	ATG2B	protein_coding
ENSG00000100744.15	ENSG00000100744	GSKIP	protein_coding
ENSG00000222276.1	ENSG00000222276	RNU2-33P	snRNA
ENSG00000140057.9	ENSG00000140057	AK7	protein_coding
ENSG00000259059.1	ENSG00000259059	PEBP1P1	processed_pseudogene
ENSG00000240051.1	ENSG00000240051	RPL23AP10	processed_pseudogene
ENSG00000260806.1	ENSG00000260806	AL163051.1	lncRNA
ENSG00000090060.18	ENSG00000090060	PAPOLA	protein_coding
ENSG00000258702.3	ENSG00000258702	AL137786.1	lncRNA
ENSG00000223299.1	ENSG00000223299	RN7SKP108	misc_RNA
ENSG00000287350.1	ENSG00000287350	AL137786.2	lncRNA
ENSG00000258979.3	ENSG00000258979	LINC02299	lncRNA
ENSG00000287772.1	ENSG00000287772	AL137786.3	lncRNA
ENSG00000100749.8	ENSG00000100749	VRK1	protein_coding
ENSG00000225163.4	ENSG00000225163	LINC00618	lncRNA
ENSG00000280070.1	ENSG00000280070	AL049833.3	TEC
ENSG00000288034.1	ENSG00000288034	AL049833.4	lncRNA
ENSG00000259026.1	ENSG00000259026	AL049833.2	lncRNA
ENSG00000258393.1	ENSG00000258393	AL049833.1	lncRNA
ENSG00000259110.1	ENSG00000259110	LINC02304	lncRNA
ENSG00000285584.2	ENSG00000285584	AL158800.1	lncRNA
ENSG00000246084.3	ENSG00000246084	LINC02325	lncRNA
ENSG00000197176.7	ENSG00000197176	LINC02291	lncRNA
ENSG00000287501.1	ENSG00000287501	AL163872.1	lncRNA
ENSG00000258869.1	ENSG00000258869	LINC02312	lncRNA
ENSG00000258379.1	ENSG00000258379	AL355097.1	lncRNA
ENSG00000246223.9	ENSG00000246223	LINC01550	lncRNA
ENSG00000259097.2	ENSG00000259097	AL163932.1	lncRNA
ENSG00000258511.1	ENSG00000258511	LINC02295	lncRNA
ENSG00000241757.3	ENSG00000241757	RN7SL714P	misc_RNA
ENSG00000258795.1	ENSG00000258795	AL132719.1	lncRNA
ENSG00000176605.8	ENSG00000176605	C14orf177	protein_coding
ENSG00000237342.1	ENSG00000237342	AL132796.1	lncRNA
ENSG00000278990.1	ENSG00000278990	AL132796.3	TEC
ENSG00000259119.1	ENSG00000259119	AL132796.2	lncRNA
ENSG00000232573.1	ENSG00000232573	RPL3P4	processed_pseudogene
ENSG00000234648.1	ENSG00000234648	AL162151.2	processed_pseudogene
ENSG00000287991.1	ENSG00000287991	AL162151.3	lncRNA
ENSG00000229402.1	ENSG00000229402	AL162151.1	lncRNA
ENSG00000127152.18	ENSG00000127152	BCL11B	protein_coding
ENSG00000235785.1	ENSG00000235785	AL109767.1	lncRNA
ENSG00000258383.1	ENSG00000258383	AL132819.1	lncRNA
ENSG00000183576.13	ENSG00000183576	SETD3	protein_coding
ENSG00000272439.1	ENSG00000272439	RNU6-91P	snRNA
ENSG00000090061.17	ENSG00000090061	CCNK	protein_coding
ENSG00000205476.9	ENSG00000205476	CCDC85C	protein_coding
ENSG00000258749.1	ENSG00000258749	AL110504.1	lncRNA
ENSG00000200506.1	ENSG00000200506	RF00019	misc_RNA
ENSG00000247970.2	ENSG00000247970	AL160313.1	lncRNA
ENSG00000182218.9	ENSG00000182218	HHIPL1	protein_coding
ENSG00000036530.8	ENSG00000036530	CYP46A1	protein_coding
ENSG00000258672.1	ENSG00000258672	AL160313.2	lncRNA
ENSG00000066629.17	ENSG00000066629	EML1	protein_coding
ENSG00000199836.1	ENSG00000199836	RNU1-47P	snRNA
ENSG00000271198.1	ENSG00000271198	VDAC3P1	processed_pseudogene
ENSG00000196405.13	ENSG00000196405	EVL	protein_coding
ENSG00000242888.1	ENSG00000242888	AL133368.1	processed_pseudogene
ENSG00000258693.1	ENSG00000258693	AL133368.2	lncRNA
ENSG00000258560.1	ENSG00000258560	AL157912.1	lncRNA
ENSG00000265154.1	ENSG00000265154	MIR151B	miRNA
ENSG00000199082.1	ENSG00000199082	MIR342	miRNA
ENSG00000168350.8	ENSG00000168350	DEGS2	protein_coding
ENSG00000258982.1	ENSG00000258982	AL133523.1	lncRNA
ENSG00000100811.13	ENSG00000100811	YY1	protein_coding
ENSG00000258904.1	ENSG00000258904	AL157871.5	lncRNA
ENSG00000283840.1	ENSG00000283840	MIR6764	miRNA
ENSG00000259052.1	ENSG00000259052	AL157871.6	lncRNA
ENSG00000197119.13	ENSG00000197119	SLC25A29	protein_coding
ENSG00000258504.2	ENSG00000258504	AL157871.1	lncRNA
ENSG00000198984.1	ENSG00000198984	MIR345	miRNA
ENSG00000243976.2	ENSG00000243976	RN7SL523P	misc_RNA
ENSG00000140107.11	ENSG00000140107	SLC25A47	protein_coding
ENSG00000258666.1	ENSG00000258666	AL157871.4	lncRNA
ENSG00000140105.18	ENSG00000140105	WARS	protein_coding
ENSG00000258521.1	ENSG00000258521	AL157871.2	lncRNA
ENSG00000258581.2	ENSG00000258581	AL157871.3	processed_pseudogene
ENSG00000176473.13	ENSG00000176473	WDR25	protein_coding
ENSG00000258620.2	ENSG00000258620	AL135838.1	lncRNA
ENSG00000258500.2	ENSG00000258500	AL845552.1	transcribed_processed_pseudogene
ENSG00000253075.1	ENSG00000253075	RN7SKP92	misc_RNA
ENSG00000183092.16	ENSG00000183092	BEGAIN	protein_coding
ENSG00000259031.1	ENSG00000259031	AL845552.2	lncRNA
ENSG00000258576.1	ENSG00000258576	AL163974.1	lncRNA
ENSG00000196273.8	ENSG00000196273	LINC00523	lncRNA
ENSG00000258717.1	ENSG00000258717	AL132711.1	lncRNA
ENSG00000185559.16	ENSG00000185559	DLK1	protein_coding
ENSG00000214548.18	ENSG00000214548	MEG3	lncRNA
ENSG00000266461.1	ENSG00000266461	MIR2392	miRNA
ENSG00000275161.1	ENSG00000275161	RF01928	misc_RNA
ENSG00000274884.1	ENSG00000274884	AL117190.3	misc_RNA
ENSG00000276919.1	ENSG00000276919	RF01872	misc_RNA
ENSG00000258663.1	ENSG00000258663	AL117190.2	lncRNA
ENSG00000258399.7	ENSG00000258399	AL117190.1	lncRNA
ENSG00000211574.1	ENSG00000211574	MIR770	miRNA
ENSG00000207989.3	ENSG00000207989	MIR493	miRNA
ENSG00000199151.3	ENSG00000199151	MIR337	miRNA
ENSG00000283159.1	ENSG00000283159	MIR665	miRNA
ENSG00000254656.2	ENSG00000254656	RTL1	protein_coding
ENSG00000208001.1	ENSG00000208001	MIR431	miRNA
ENSG00000207569.2	ENSG00000207569	MIR433	miRNA
ENSG00000207608.3	ENSG00000207608	MIR127	miRNA
ENSG00000272458.1	ENSG00000272458	MIR432	miRNA
ENSG00000207942.2	ENSG00000207942	MIR136	miRNA
ENSG00000225746.12	ENSG00000225746	MEG8	lncRNA
ENSG00000276225.1	ENSG00000276225	RF02145	misc_RNA
ENSG00000275662.1	ENSG00000275662	SNORD112	snoRNA
ENSG00000275134.1	ENSG00000275134	RF02146	misc_RNA
ENSG00000199005.4	ENSG00000199005	MIR370	miRNA
ENSG00000202191.1	ENSG00000202191	SNORD113-1	snoRNA
ENSG00000212384.1	ENSG00000212384	SNORD113-2	snoRNA
ENSG00000201700.3	ENSG00000201700	SNORD113-3	snoRNA
ENSG00000201672.1	ENSG00000201672	SNORD113-4	snoRNA
ENSG00000272474.1	ENSG00000272474	SNORD113-5	snoRNA
ENSG00000200215.3	ENSG00000200215	SNORD113-6	snoRNA
ENSG00000200632.1	ENSG00000200632	SNORD113-7	snoRNA
ENSG00000200367.1	ENSG00000200367	SNORD113-8	snoRNA
ENSG00000201950.1	ENSG00000201950	SNORD113-9	snoRNA
ENSG00000199575.1	ENSG00000199575	SNORD114-1	snoRNA
ENSG00000200823.1	ENSG00000200823	SNORD114-2	snoRNA
ENSG00000201839.1	ENSG00000201839	SNORD114-3	snoRNA
ENSG00000200832.1	ENSG00000200832	SNORD114-4	snoRNA
ENSG00000199798.1	ENSG00000199798	SNORD114-5	snoRNA
ENSG00000200150.1	ENSG00000200150	RF00181	snoRNA
ENSG00000201263.1	ENSG00000201263	SNORD114-6	snoRNA
ENSG00000199390.1	ENSG00000199390	SNORD114-7	snoRNA
ENSG00000201240.1	ENSG00000201240	SNORD114-9	snoRNA
ENSG00000200279.1	ENSG00000200279	SNORD114-10	snoRNA
ENSG00000200608.1	ENSG00000200608	SNORD114-11	snoRNA
ENSG00000202270.1	ENSG00000202270	SNORD114-12	snoRNA
